processed_tweets,brand,emotions
"['probably', 'even', 'way', 'back', 'since', 'apple', 'opening', 'temp', 'extra', 'store']",Apple,Neutral
"['probably', 'needed', 'see', 'ipad', 'line', 'link']",Apple,Neutral
"['original', 'product', '1', 'device', 'nut', 'eg', 'ipad']",Apple,Neutral
"['ze', 'frank', 'project', 'walk', 'google', 'streetview', 'street', 'walked', 'many', 'time', 'b4', 'revelation', 'pop']",Google,Neutral
"['link', 'google', 'doc', 'get', 'relevant', 'link', 'panel']",Google,Positive
"['improve', 'website', 'ranking', 'advice', 'link', 'get', 'com', 'pk', 'content', 'rich', 'deep']",Google,Neutral
"['improve', 'website', 'ranking', 'advice', 'poynter', 'link']",Google,Neutral
"['improve', 'website', 'ranking', 'advice', 'google', 'bing', 'link']",Google,Neutral
"['improve', 'website', 'ranking', 'advice', 'google', 'bing', 'link', 'via']",Google,Neutral
"['improve', 'website', 'ranking', 'advice', 'google', 'bing', 'poynter', 'link']",Google,Neutral
"['peep', 'checkin', 'latitude', 'unlock', 'deal', 'link', 'built', 'team']",Apple,Neutral
"['google', 'map', 'guy', 'huge', 'google', 'marissa', 'mayer']",Google,Positive
"['google', 'map', 'demo', 'render', 'quickly', '3d', 'building', 'landscape', 'included', 'basic', 'map']",Google,Positive
"['google', 'map', 'useful', 'get', 'better']",Google,Positive
"['google', 'map', 'car', 'drove', 'might', 'leave', 'distorted', 'view', 'austin']",Google,Neutral
"['native', 'apps', 'ipad', 'etc', 'accessibility', 'design', 'guideline', 'wcag', 'still', 'applies']",Apple,Neutral
"['google', 'map', 'mobile', 'look', 'awesome']",Google,Positive
"['google', 'map', '150', 'million', 'mobile', 'user', 'marissa', 'mayer', 'claim', 'link']",Google,Positive
"['google', 'map', '150', 'million', 'user', '40', 'percent', 'google', 'map', 'user', 'mobile']",Google,Positive
"['google', 'map', 'mobile', 'going', '3d', 'next', 'release', 'look', 'awesome']",Google,Positive
"['google', 'map', 'mobile', 'route', 'around', 'traffic', 'feature', 'reduces', 'fuel', 'consumption', 'time', 'spent', 'traffic', 'link']",Google,Neutral
"['google', 'map', 'mobile', 'route', 'option', 'save', 'user', '2', 'yr', 'time', 'every', 'day']",Google,Positive
"['google', 'map', 'navigation', 'street', 'view', '3d', 'building', 'awesome']",Google,Positive
"['google', 'map', '150', 'million', 'user', 'mobile', 'via']",Google,Neutral
"['google', 'map', 'route', 'around', 'traffic', 'saving', 'user', '2', 'year', 'time', 'every', 'day']",Google,Positive
"['google', 'map', 'street', 'view', 'car', 'sighting', 'link']",Google,Positive
"['google', 'map', 'street', 'view', 'car', 'sighting', 'link']",Google,Positive
"['google', 'map', 'usage', 'mobile', 'exceeded', 'desktop', 'usage', 'xmas', 'new', 'year', 'day', 'first', 'time', 'ûó', 'marissa', 'mayer']",Google,Neutral
"['google', 'map', 'used', 'provide', 'common', 'reference', 'point', 'printed', 'fast', 'paced', 'ground', 'reaction']",Google,Neutral
"['peep', 'want', 'ipad', '2', 'link', 'brilliant', 'real']",Apple,Positive
"['peep', 'store']",Apple,Neutral
"['google', 'map', 'traffic', 'view', 'saved', 'people', '2', 'year', 'time']",Google,Positive
"['thanks', 'pepsi', 'max', 'smart', 'water', 'line', 'apple', 'pop', 'store']",Apple,Neutral
"['pull', 'iphone', 'look', 'busy', 'fit', 'sxsw', 'badge', 'line', 'today', '400', 'people', 'shuffling', 'along', 'staring', 'phone']",Apple,Neutral
"['popup', 'apple', 'store', 'line', 'way', 'block', 'link']",Apple,Neutral
"['agency', 'push', 'google', 'direction', 'never', 'would', 'gone', 'otherwise', 'say', 'creative', 'lab', 'strategy', 'director']",Google,Neutral
"['putting', 'gun', 'head', 'give', 'iphone', 'link']",Apple,Positive
"['putting', 'pop', 'apple', 'store', 'smart', 'talk', 'understanding', 'need']",Apple,Positive
"['oops', 'copy', 'paste', 'malfunction', 'last', 'tweet', 'free', 'shuttle', 'correct', 'link', 'link']",Apple,Neutral
"['audience', 'q', 'prototyping', 'tool', 'use', 'sketchbook', 'sharpie', 'pen', 'photoshop', 'balsamic', 'google', 'doc', 'axsure', 'etc']",Google,Neutral
"['apple', 'quarter', 'music', 'industry', '70', 'digital', 'sale']",Apple,Positive
"['come', 'aquent', 'booth', '1413', 'learn', 'meet', 'u', 'enter', 'win', 'ipad', '2']",Apple,Positive
"['funniest', 'question', 'marissa', 'talk', 'hi', 'marissa', 'um', 'guy', 'hiring']",Google,Neutral
"['question', 'day', 'google', 'circle', 'newest', 'social', 'network', 'horizon']",Google,Neutral
"['etiquette', 'talk', 'turn', 'keyboard', 'clicking', 'ipad', 'owner']",Apple,Neutral
"['ipad', '2', 'acquired', 'thanks', 'perserverance', '1', 'vote', 'husband', 'year', 'check']",Apple,Positive
"['playing', 'people', 'people', 'google', 'party', 'depeche', 'mode', 'ftw']",Google,Positive
"['pre', 'post', 'ipad', 'death', 'flash', 'link']",Apple,Neutral
"['product', 'gatekeeper', 'marissa', 'mayer', 'fast', 'fun', 'future', 'link', 'ht']",Google,Neutral
"['apple', 'classiest', 'fascist', 'company', 'america', 'kara', 'swisher']",Apple,Negative
"['designing', 'ipad', 'interface', 'new', 'navigation', 'scheme']",Apple,Neutral
"['david', 'carr', 'nyt', 'austin', 'giving', 'drunken', 'interview', 'cnn', 'want', 'app', 'transport', 'around', 'nyc', 'sits', 'ipad']",Apple,Neutral
"['get', 'folk', 'rt', 'update', 'iphone', 'retrollect', 'user', 'available', 'awesome']",Apple,Positive
"['protip', 'kill', 'iphone', 'ipad', 'task', 'save', 'battery']",Apple,Neutral
"['follow', 'coverage', 'link', 'mobile', 'link', 'iphone', 'app']",Apple,Neutral
"['friend', 'forget', 'download', 'iphone', 'ipad', 'app', 'link']",Apple,Neutral
"['thanks', 'info', 'apple', 'store', 'closing', 'time', 'heading', 'finishing', 'iron', 'work', 'bbq']",Apple,Neutral
"['questioner', 'said', 'thanks', 'big', 'fan', 'caused', 'giggle', 'audience', 'laugh']",Google,Positive
"['gear', 'bag', 'ipad', '2', 'iphone', 'mophie', 'traveling', 'light', 'year', 'link']",Apple,Neutral
"['never', 'surrounded', 'many', 'user', 'keep', 'think', 'phone', 'ringing']",Apple,Positive
"['softlayer', 'blog', 'softlayer', 'server', 'challenge', 'video', 'link', 'äá', 'tried', 'yet', 'ipad', '2', 'could']",Apple,Positive
"['twitter', 'broken', 'ipad', 'follow', 'sxsw', 'hash', 'right', 'wow', 'might', 'nerdiest', 'tweet', 'yet']",Apple,Negative
"['sister', 'co', 'new', 'app', 'reviewed', 'link', 'curated', 'playlist', 'future', 'pub']",Apple,Neutral
"['consequence', 'drunk', 'techie', 'see', 'android', 'offer', 'compared']",Google,Positive
"['watch', 'ear', 'rt', 'austin', 'convention', 'center', 'today', 'w', 'fam', 'showing', 'new', 'iphone', 'game']",Apple,Positive
"['okay', 'fair', 'enough', 'lining', 'new', 'tech', 'cost', 'much', 'better', 'new', 'ipad', 'link']",Apple,Negative
"['new', 'fb', 'page', 'summary', 'google', 'vp', 'marissa', 'talk', 'location', 'link']",Google,Neutral
"['soundtrckr', 'featured', 'link']",Apple,Neutral
"['set', 'flatulence', 'wake', 'might', 'need', 'bit', 'help', 'link']",Apple,Neutral
"['icebreaker', 'iphone', 'presenting', 'link', 'unfortunate', 'domain', 'name']",Apple,Neutral
"['never', 'forget', 'march', '2011', 'weekend', 'japan', 'earthquake', 'ipad', '2', 'first', 'south', 'southwest', 'memolane']",Apple,Positive
"['hipster', 'hobo', 'way', 'tell', 'iphone']",Apple,Positive
"['clear', 'never', 'cool', 'without', 'ipad', 'generally', 'cool', 'doubly', 'handicapped']",Apple,Positive
"['headed', 'ipad', 'design', 'headache', '2', 'tablet', 'call', 'morning', 'link']",Apple,Negative
"['design', 'ipad', 'like', 'design', '101', 'class', 'someone', 'give', 'talk', 'assume', 'ditch', 'previous', 'experience']",Apple,Negative
"['twitter', 'full', 'people', 'buying', 'ipad', '2', 'least', 'pity', 'party', 'keeping', 'busy', 'suppose']",Apple,Neutral
"['mom', 'ipad', 'designing', 'boomer', 'full', 'house', 'spirit', 'link']",Apple,Neutral
"['winner', 'best', 'show', 'wilderness', 'downtown', 'arcade', 'fire', 'google', 'sony', 'radical', 'medium', 'milk', 'koblin']",Google,Neutral
"['co', 'founder', 'google', 'teacher', 'academy', 'bringing', 'h', 'student', 'austin', 'show', 'use', 'tech', 'link']",Google,Neutral
"['co', 'founder', 'google', 'teacher', 'academy', 'bringing', 'h', 'student', 'austin', 'show', 'use', 'tech', 'link']",Google,Neutral
"['one', 'producer', 'going', 'hopefully', 'free', 'iphone', 'apps', 'dl']",Apple,Neutral
"['reporting', 'janecek', 'microsoft', 'give', 'charity', 'apple', 'give', 'nothing', 'everyone', 'room', 'iphone', 'drive', 'decision']",Apple,Negative
"['ipad', '2', 'sale', 'cc', 'link']",Apple,Neutral
"['thanks', 'free', 'drink', 'google', 'speakeasy', 'w', '47', 'others', 'link']",Google,Positive
"['day', 'later', 'still', 'line', 'door', 'apple', 'store', 'ipad', '2', 'link']",Apple,Positive
"['hear', 'ipad', '2', 'nutter', 'ipading', 'away', 'even', 'life', 'techno', 'hipster', 'mecca']",Apple,Negative
"['seated', 'turkey', 'bowl', 'armadillo', 'kill', 'list', 'sxxpress', 'pass', 'acquired', 'could', 'buy', 'ipad']",Apple,Positive
"['wow', 'major', 'win', 'ûï', 'traded', 'xoom', 'j', 'party', 'ipad', '2', 'û']",Apple,Positive
"['frabjous', 'day', 'callooh', 'callay', 'baaah', 'ûólewis', 'carroll', 'è', 'crowd', 'swarm', 'ipad', '2', 'launch', 'link', 'via']",Apple,Positive
"['free', '22', 'track', 'sampler', 'album', 'itunes', 'link']",Apple,Neutral
"['free', '23', 'track', 'sampler', 'itunes', 'link']",Apple,Neutral
"['fantasy', 'bracket', 'challenge', 'ipad', '2', 'giveaway', 'link', 'via']",Apple,Neutral
"['preview', 'track', 'showcasing', 'artist', 'musician', 'downloadable', 'torrent', 'link']",Apple,Neutral
"['21', 'free', 'track', 'itunes', 'featured', 'artist', 'link', 'via']",Apple,Neutral
"['apps', 'distract', 'pub', 'sez', 'khoi', 'vinh', 'instead', 'focusing', 'reader', 'exp', 'delivering', 'content', '3', 'way', 'link']",Apple,Negative
"['sxsw', 'interactive', 'google', 'ûªs', 'mobile', 'future', 'elusive', 'û', 'power', 'ûª', 'link']",Google,Positive
"['congrats', 'radical', 'medium', 'google', 'arcade', 'fire', 'best', 'show', 'wilderness', 'downtown']",Google,Positive
"['rainey', 'street', 'nice', 'alternative', '6th', 'street', 'party', 'walking', 'direction', 'convention', 'center', 'link']",Apple,Neutral
"['line', 'wrapping', 'around', 'block', 'ipad', '2', 'second', 'day', 'link']",Apple,Neutral
"['frustrating', 'zeldman', 'autocorrects', 'zelda', 'iphone']",Apple,Negative
"['despite', 'drawing', 'giant', 'crowd', 'q', 'discussion', 'inside', 'baseball']",Google,Neutral
"['line', 'crazy', 'long', 'apple', 'store']",Apple,Neutral
"['google', 'circle', 'real', 'fake', 'contradicting', 'blog', 'post', 'statement', 'chris', 'messina', 'link', 'via']",Google,Neutral
"['google', 'circle', 'looking', 'forward', 'sadly', 'launch']",Google,Neutral
"['google', 'circle', 'launched', 'google', 'even', 'denies', 'working', 'project', 'link']",Google,Neutral
"['google', 'circle', 'whooo', 'link']",Google,Positive
"['google', 'circle', 'coming', 'soon', 'new', 'social', 'network', 'photo', 'video', 'status', 'update', 'link']",Google,Neutral
"['google', 'circle', 'could', 'potentially', 'unveiled', 'today', 'could', 'google', 'get', 'social', 'right', 'time', 'opinion', 'link']",Google,Neutral
"['google', 'circle', 'real', 'thing', 'launched', 'today', 'link']",Google,Negative
"['google', 'circle', 'launching', 'today', 'new', 'killer', 'link']",Google,Neutral
"['google', 'circle', 'might', 'launch', 'today', 'new', 'social', 'network', 'link']",Google,Neutral
"['google', 'circle', 'launched', 'interactive', 'today', 'link']",Google,Neutral
"['google', 'circle', 'launched', 'link']",Google,Neutral
"['google', 'circle', 'preview', 'link']",Google,Neutral
"['google', 'circle', 'social', 'network', 'link']",Google,Neutral
"['google', 'circle']",Google,Neutral
"['google', 'circle', 'boolean']",Google,Neutral
"['google', 'circle', 'true', 'competitor', 'social', 'realm', 'cc']",Google,Neutral
"['google', 'circle', 'launch', 'link']",Google,Neutral
"['google', 'circle', 'major', 'premier', 'today']",Google,Neutral
"['google', 'circle', 'new', 'social', 'network', 'link']",Google,Neutral
"['google', 'circle', 'social', 'network', 'rumored', 'launching', 'today']",Google,Neutral
"['google', 'circle', 'described', 'another', 'good', 'move', 'product', 'late', 'link', 'via']",Google,Positive
"['google', 'circle', 'ever', 'arrive', 'link']",Google,Neutral
"['google', 'circle']",Google,Positive
"['google', 'circle', 'big', 'rumor', 'tell', 'link']",Google,Neutral
"['google', 'circle', 'new', 'social', 'networking', 'platform', 'link', 'new', 'facebook']",Google,Neutral
"['google', 'circle', '10x', 'sharing', 'ûï', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'link', 'û']",Google,Neutral
"['google', 'circle', 'happening', 'lost']",Google,Neutral
"['google', 'circle', 'loom', 'nerd', 'get', 'social', 'link']",Google,Neutral
"['google', 'circle', 'loom', 'nerd', 'get', 'social', 'link']",Google,Neutral
"['google', 'circle', 'loom', 'nerd', 'get', 'social', 'link']",Google,Neutral
"['google', 'circle', 'loom', 'nerd', 'get', 'social', 'link', 'via']",Google,Neutral
"['google', 'circle', 'loom', 'nerd', 'get', 'social', 'link', 'via']",Google,Neutral
"['dear', 'lanyrd', 'site', 'awesome', 'use', 'wish', 'iphone', 'app']",Apple,Positive
"['credit', 'card', 'company', 'know', '2', 'year', 'likely', 'get', 'divorce', 'google']",Google,Neutral
"['biz', 'card', 'bump', 'iphone', 'google', 'rt', 'basically', 'become', 'automatic', 'business', 'card', 'dispenser', 'week']",Google,Neutral
"['apple', 'store', 'line', 'moving', 'front', 'fruit', 'basket', 'imacs', 'better', 'worth']",Apple,Positive
"['updating', 'v3', '0', 'time', 'gowalla', 'def', 'stepped', 'w', 'new', 'ui']",Google,Positive
"['button', 'hack', 'around', 'direct', 'interaction', 'use', 'medium']",Apple,Neutral
"['able', 'afford', 'attend', 'buy', 'ipad', 'today', 'consider', 'saving', 'japan', 'earthquake', 'relief', 'sayin']",Apple,Neutral
"['able', 'afford', 'attend', 'buy', 'ipad', 'today', 'consider', 'saving', 'japan', 'earthquake', 'relief', 'sayin']",Apple,Neutral
"['pas', 'opera', 'google', 'opera', 'dev', 'rel']",Google,Neutral
"['see', 'competition', 'game', 'apps']",Google,Neutral
"['anyone', 'know', 'popup', 'apple', 'store', 'downtown', 'austin']",Apple,Neutral
"['yesterday', 'please', 'check', 'bag', 'may', 'ipad', 'lock', 'screen', 'tell', 'mine']",Apple,Neutral
"['group', 'challenged', 'coming', 'iphone', 'app', 'solve', 'parenting', 'issue']",Apple,Neutral
"['apple', 'store', 'coming', '2', 'austin', 'sxsw', 'rt', 'even', 'begin', 'apple', 'win', 'link']",Apple,Positive
"['apple', 'store', 'craziness', '360', 'view', 'link', 'link']",Apple,Neutral
"['popup', 'store', 'de', 'gadget', 'da', 'apple', 'link']",Apple,Neutral
"['track', 'yr', 'thought', 'incognito', 'browsing']",Google,Neutral
"['search', 'stop', 'discovery', 'stop', 'revolution', 'google']",Google,Neutral
"['apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight']",Apple,Neutral
"['ûïfoursquare', 'band', 'time', 'link']",Apple,Positive
"['apple', 'store', 'get', 'another', 'mention', 'link', 'rt', 'downtown', 'austin', 'apple', 'store', 'congress', 'west', '6th', 'street']",Apple,Neutral
"['temperature', 'going', 'rt', 'fun', 'pic', 'link']",Google,Positive
"['apple', 'store', 'wifi', '64', 'gig', 'ipad', '2']",Apple,Neutral
"['apple', 'store', 'line', 'block', 'week', 'long', 'amazing']",Apple,Positive
"['making', 'sure', 'packed', 'everything', 'need', 'iphone', 'ipad', 'charger', 'business', 'card', 'pant', 'missing', 'anything']",Apple,Neutral
"['would', 'grateful', 'made', 'audio', 'game', 'android', 'please']",Google,Neutral
"['dont', 'care', 'people', 'use', 'android', 'iphones', 'see', 'browsering', 'takeing', 'note', 'word', 'need', 'comment']",Google,Neutral
"['apple', 'store', 'buzzing', 'link', 'rt', 'speaking', 'store', '6th', 'congress', 'would']",Apple,Positive
"['explanation', 'continued', 'survival', 'existence', 'god']",Apple,Negative
"['apple', 'store', 'line', 'link']",Apple,Neutral
"['apple', 'store', 'peep', 'come', 'running', 'line', 'open', 'sec', 'enuf', 'u', 'chump', 'link']",Apple,Positive
"['ipad', '2', 'popping', 'everywhere', 'glut', 'ipads', 'sale', 'craigslist']",Apple,Neutral
"['producer', 'new', 'audio', 'experience', 'iphone', 'awesomeness', 'look', 'rather', 'sound', 'amazing']",Apple,Positive
"['yes', 'rt', 'apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight']",Apple,Neutral
"['w', 'core', 'week', 'data', 'still', 'come', 'search', '23', 'v', '10', 'source', 'trend', 'link']",Apple,Neutral
"['share', 'great', 'time', 'tonight', 'privacy', '1986', 'party', 'great', 'job', 'brian', 'r']",Google,Neutral
"['papa', 'sangre', 'immersive', 'audio', 'game', 'iphone', 'free', 'today', 'highly', 'recommended']",Apple,Positive
"['new', 'feature', 'google', 'map', 'ex', 'ability', 'see', 'inside', 'amazing', 'museum', 'able', 'zoom', 'brushstroke']",Google,Positive
"['nut', 'rt', 'ipad', '2', 'hand', 'awesome', 'dude', 'gave', 'cutsies', '3', 'hour', 'line']",Apple,Positive
"['whoa', 'dude', 'front', 'using', 'google', 'wave']",Google,Positive
"['reason', 'google', 'social', 'technical']",Google,Negative
"['epic', 'one', 'guy', 'waiting', 'line', 'ipad', '2', 'austin', 'sxsw', 'link']",Apple,Neutral
"['aight', 'wed', 'thurs', 'list', 'possibility', 'link', 'hope', 'see', 'twitter', 'bud', 'atx', 'week']",Apple,Neutral
"['enough', 'already', 'ûï', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'û']",Google,Negative
"['people', 'already', 'lining', 'store', '6th', 'congress', 'festival', 'promise', 'much', 'attracting']",Apple,Positive
"['breaking', 'iphone', 'version', 'flipboard', 'ther', 'next', 'product', 'yay']",Apple,Positive
"['really', 'disappointed', 'ipad', 'app', 'lot', 'error', 'message', 'switch', 'tweet', 'deck', 'rest']",Apple,Negative
"['reason', '19', 'keep', 'parakeet', 'employed', 'link', 'keep', 'track', 'lady', 'link']",Apple,Neutral
